"T","kappa","Y","Lambda"
"663",286.25,0.325,1,0.51843664259514
"664",286.5,0.325,1,0.469921755638032
"665",286.75,0.325,1,0.463191828589029
"666",287,0.325,1,0.40430685299488
"667",287.25,0.325,1,0.401366682052739
"668",287.5,0.325,1,0.332456647395906
"669",287.75,0.325,1,0.337513427456289
"670",288,0.325,1,0.340210962172033
"671",288.25,0.325,1,0.289986003560275
"672",288.5,0.325,1,0.291512963027777
"673",288.75,0.325,1,0.291222262299254
"674",289,0.325,1,0.239704009816561
"675",289.25,0.325,1,0.239770541482657
"676",289.5,0.325,1,0.238736494992591
"677",289.75,0.325,1,0.236768933117561
"678",290,0.325,1,0.168482277497616
"679",290.25,0.325,1,0.167085053239394
"680",290.5,0.325,1,0.165218669803624
"681",290.75,0.325,1,0.162847767973251
"682",291,0.325,1,0.159762141519853
"683",291.25,0.325,1,0.00559354830763167
