"T","kappa","Y","Lambda"
"609",292.75,0.225,1,0.00334077085433279
"610",293,0.225,1,0.00304936343595697
"611",278,0.25,1,0.597172053672584
"612",278.25,0.25,1,0.592882240961896
"613",278.5,0.25,1,0.588623062240787
"614",278.75,0.25,1,0.58439952826976
"615",279,0.25,1,0.550165254453252
"616",279.25,0.25,1,0.545748381418669
"617",279.5,0.25,1,0.541397691933687
"618",279.75,0.25,1,0.537119128453055
"619",280,0.25,1,0.532917718466343
"620",280.25,0.25,1,0.528797243067744
"621",280.5,0.25,1,0.524759861153652
"622",280.75,0.25,1,0.520805691199657
"623",281,0.25,1,0.516932355289362
"624",281.25,0.25,1,0.513134493450905
"625",281.5,0.25,1,0.509403261039562
"626",281.75,0.25,1,0.50572582697564
"627",282,0.25,1,0.466391343233999
"628",282.25,0.25,1,0.462809783748163
"629",282.5,0.25,1,0.459295390967333
"630",282.75,0.25,1,0.455824310441938
"631",283,0.25,1,0.452367203009226
"632",283.25,0.25,1,0.448889238979233
"633",283.5,0.25,1,0.407007663125744
"634",283.75,0.25,1,0.40370580252793
"635",284,0.25,1,0.400371907866113
"636",284.25,0.25,1,0.39696455497904
"637",284.5,0.25,1,0.393440091802957
"638",284.75,0.25,1,0.348958796729571
"639",285,0.25,1,0.345788717457841
"640",285.25,0.25,1,0.342517608184385
"641",285.5,0.25,1,0.339111445149709
"642",285.75,0.25,1,0.335539348848736
"643",286,0.25,1,0.285911051200599
"644",286.25,0.25,1,0.282898166429672
"645",286.5,0.25,1,0.279748576938294
"646",286.75,0.25,1,0.276439950494202
"647",287,0.25,1,0.272949444047733
"648",287.25,0.25,1,0.196594830603745
"649",287.5,0.25,1,0.19383427497041
"650",287.75,0.25,1,0.190818278207524
"651",288,0.25,1,0.187395970957628
"652",288.25,0.25,1,0.183310154133931
"653",288.5,0.25,1,0.178136308564632
"654",288.75,0.25,1,0.171220840607121
"655",289,0.25,1,0.0113280644644214
"656",289.25,0.25,1,0.0105273469149771
"657",289.5,0.25,1,0.00977248496504064
"658",289.75,0.25,1,0.00906166006342948
"659",290,0.25,1,0.00839307585394773
"660",290.25,0.25,1,0.00776495937717332
"661",290.5,0.25,1,0.00717556270843018
"662",290.75,0.25,1,0.00662316492746752
"663",291,0.25,1,0.00610607431023091
"664",291.25,0.25,1,0.00562263063839079
"665",291.5,0.25,1,0.00517120753381949
"666",291.75,0.25,1,0.00475021474061468
"667",292,0.25,1,0.00435810029303278
"668",292.25,0.25,1,0.00399335252296723
"669",292.5,0.25,1,0.00365450187410919
"670",292.75,0.25,1,0.00334012250133471
"671",293,0.25,1,0.00304883364309839
"672",278,0.275,1,0.621202331872131
"673",278.25,0.275,1,0.617053277905855
"674",278.5,0.275,1,0.61299504525458
"675",278.75,0.275,1,0.609035833272467
"676",279,0.275,1,0.605188335894223
"677",279.25,0.275,1,0.601462731994351
"678",279.5,0.275,1,0.597867926538103
"679",279.75,0.275,1,0.594409059708056
"680",280,0.275,1,0.591094999147715
"681",280.25,0.275,1,0.587923652756191
"682",280.5,0.275,1,0.584893315225099
"683",280.75,0.275,1,0.553094097800276
"684",281,0.275,1,0.550286574548166
"685",281.25,0.275,1,0.547651666778798
"686",281.5,0.275,1,0.545179995129822
"687",281.75,0.275,1,0.542851336484176
"688",282,0.275,1,0.540633411134687
"689",282.25,0.275,1,0.50582176005463
"690",282.5,0.275,1,0.503907796433756
"691",282.75,0.275,1,0.502091872049965
"692",283,0.275,1,0.500300743810144
"693",283.25,0.275,1,0.498474099206922
"694",283.5,0.275,1,0.460482174073876
"695",283.75,0.275,1,0.45887282919321
"696",284,0.275,1,0.45738593982481
