"T","kappa","Y","Lambda"
"225",278,0.75,1,0.695681816281557
"226",279,0.75,1,0.817586094871259
"227",280,0.75,1,1.12122616504655
"228",281,0.75,1,1.25162462012912
"229",282,0.75,1,1.39931915084775
"230",283,0.75,1,1.56166739971677
"231",284,0.75,1,1.73469189836659
"232",285,0.75,1,1.91085591076931
"233",286,0.75,1,2.08123703137967
"234",287,0.75,1,2.23035147087247
"235",288,0.75,1,2.34275253161206
"236",289,0.75,1,2.40294688740699
"237",290,0.75,1,2.38710904303948
"238",291,0.75,1,2.27714892862037
"239",275,0.8,1,0.680356206830936
"240",276,0.8,1,0.680990477782462
"241",277,0.8,1,0.685451876108371
"242",278,0.8,1,0.727058684401341
"243",279,0.8,1,0.968412554022252
"244",280,0.8,1,1.10588803035006
"245",281,0.8,1,1.2300850704509
"246",282,0.8,1,1.36794506849652
"247",283,0.8,1,1.5224962672253
"248",284,0.8,1,1.68833342302331
"249",285,0.8,1,1.85742326521403
"250",286,0.8,1,2.01988407063546
"251",287,0.8,1,2.1647780169644
"252",288,0.8,1,2.27807319383646
"253",289,0.8,1,2.33868808242561
"254",290,0.8,1,2.33251348081299
"255",291,0.8,1,2.24314639194794
"256",275,0.85,1,0.680449348974177
"257",276,0.85,1,0.681815465660497
"258",277,0.85,1,0.693681582785425
"259",278,0.85,1,0.803871467348743
"260",279,0.85,1,0.980523157686719
"261",280,0.85,1,1.07526298760962
"262",281,0.85,1,1.19168427148347
"263",282,0.85,1,1.32116984001679
"264",283,0.85,1,1.46498562196003
"265",284,0.85,1,1.62017072006686
"266",285,0.85,1,1.77795272028644
"267",286,0.85,1,1.93015088999307
"268",287,0.85,1,2.06847487554125
"269",288,0.85,1,2.17637043532271
"270",289,0.85,1,2.23644787551036
"271",290,0.85,1,2.23131662132853
"272",291,0.85,1,2.15262996314295
"273",275,0.9,1,0.680631220066922
"274",276,0.9,1,0.683571528491018
"275",277,0.9,1,0.713888247295795
"276",278,0.9,1,0.862700509812051
"277",279,0.9,1,0.948664258893942
"278",280,0.9,1,1.03590490724856
"279",281,0.9,1,1.13819398121752
"280",282,0.9,1,1.25587952876216
"281",283,0.9,1,1.38733580793798
"282",284,0.9,1,1.52713236356713
"283",285,0.9,1,1.66992934495496
"284",286,0.9,1,1.81080847513236
"285",287,0.9,1,1.93810423220201
"286",288,0.9,1,2.03640137734783
"287",289,0.9,1,2.08864676756528
"288",290,0.9,1,2.07965271408352
"289",291,0.9,1,2.00359155158425
"290",275,0.95,1,0.680992710166929
"291",276,0.95,1,0.687818112368137
"292",277,0.95,1,0.749562763845836
"293",278,0.95,1,0.845422929923936
"294",279,0.95,1,0.905153015106132
"295",280,0.95,1,0.98154890241354
"296",281,0.95,1,1.06952667302063
"297",282,0.95,1,1.17033904083314
"298",283,0.95,1,1.28491969097766
"299",284,0.95,1,1.4079978119077
"300",285,0.95,1,1.53342550553108
"301",286,0.95,1,1.65780076924477
"302",287,0.95,1,1.76977602745775
"303",288,0.95,1,1.85802675346478
"304",289,0.95,1,1.8888338098881
"305",290,0.95,1,1.86050250811081
"306",291,0.95,1,1.77306290360049
"307",275,1,1,0.681599638357038
"308",276,1,1,0.695551802315642
"309",277,1,1,0.7630581750702
"310",278,1,1,0.807737570962848
"311",279,1,1,0.854982680986323
"312",280,1,1,0.913573832848554
"313",281,1,1,0.98410713172394
"314",282,1,1,1.06650098506252
"315",283,1,1,1.15919427025749
"316",284,1,1,1.25964980190866
"317",285,1,1,1.3648192941919
"318",286,1,1,1.47002365224923
"319",287,1,1,1.90472749615156
"320",288,1,1,2.07375044334107
"321",289,1,1,2.09201202942584
"322",290,1,1,1.67937572958357
"323",291,1,1,1.43296148811022
